That loud bang? Tee hee~ You were gone for so long I was getting bored so I let a shot loose~	It's so much fun to fire my gun~!
I'm right over here~ Please let me know if you need anything!	If you're g-going to do something like this shouldn't we go elsewhere...?
"You who are like the sun..."" No that's not quite it. If I were to say what you are really like... Maybe a space heater? Warm to be around without the danger of being burned... Look even if I'm sticking to you this closely I'm still not burned! Hehe~"	This is a special exercise for our on-site medical facilities! Well that's what they said anyway but isn't this kind of weird...? I feel like I'd rather be taking care of others not the other way around...
I've already prepared your changes of clothing and daily necessities in advance. Make sure you don't neglect your health while I'm away participating in this exercise alright?	Looking out the window of this hospital room at the scenery is making me oddly emotional...
These bandages and this IV are just here for practice. They're not the real deal you know?	It's hard to move around properly in this... I'm sure there will be an impact on my firepower too...
I wonder if... I should just let the Royal Maids clean your room instead...	The manjuus and I are all ready to go! You can start taking pictures whenever you're ready.
No matter how many times I see it it never gets old... It's simply amazing that we're able to create amazing sets like this at the Port.	So this is what the submarine girls see while they battle... Hehe the scenery down here is amazing.
This swimsuit fits me nice and tight. It's so easy to move around in it!	Comparing me to the Royal Maids is like comparing night and day. There's no way I'd be able to measure up to true professionals.
Is this... also part of the duties of a maid?	"I see! You just ""logged in"" didn't you? Human language sure is profound..."
If you bow deep and beg for it I'll make your wishes basically come true! ... It didn't work? Um well... that's because you haven't wished hard enough yet!	"I see! So Inazuma-chan landed the ""First Strike"" in the World War!"
"I see! This is one of those ordinary ""greeting"" things right?"	Uh umm... is this what I think it is? I know full well the meaning of w-what you did! I-I see...
You haven't finished the mission? ... That sounds about as bad as not finishing your job.	I see! This is that... thingy! The thing you need to bring with you to be let into that one chocolate factory!
Times like these call for fine wine and good food! Hard work shouldn't go unnoticed and all that! Hm? Where do we get it from? From the dorm! There's plenty of it there!	"If you let a completed commission just sit there does it gain any ""interest""?"
"I'd rather have my ""ratings""""likes""and ""gimme"" stats enhanced instead!"	I see! So all we need to do is press that auto button in the top left and we'll be fine!
"I see! Now this is what you should expect of someone as ""prestigious"" as me! Er or was it ""pretentious""...?"	I see...! Times like these you should P2GSOE2PTG4U! Pay to get someone else to play the game for you! Or you can just let me handle it instead!
I see! This means that if I just let myself get washed away by the ocean then I can come back home...	It's my birthday tomorrow. Have you gotten a gift for me yet? You didn't know it was my birthday? Ah well... see that pendant over there? Buy it and give it to someone you like I'm sure they'll be delighted!
"I see! This thing making my heart race is called ""love""! Alright I understand. That means...! W-wha...? I feel so lightheaded... It feels like the world's spinning around me... Is this ""love"" too?"	"I see I see! So this is what you call a ""route split"" then! By making this difficult decision you've raised the Ikazuchi flag! Since you chose me I'll give you my handmade chocolate. Good luck with my route!"
It smells so so good Ikazuchi just can't take it anymore and wants to have a bite.	That being the case! What would Ikazuchi be like in another world then?
"We thought Akatsuki had gotten lost again but Hibiki seems to have bumped into her. I see I see so that's what we call a ""random encounter!"	How am I supposed to fly with only one wing? ...Well even if I had two it probably still wouldn't work out!
Could you help me pick up that handkerchief...? I'd lose my balance if I try to pick it up myself...	Have you seen where did I put my planes? Oh? Right in front of me? Sorry something blocked my line of sight.
Feeling tired? Relax for a while. How about a massage?	The light shall disperses the fog of darkness. Oh? The girls are back!
This way we can radiate our brilliance even further.	Why cause unnecessary conflict?
The light shines upon our land of triumph.	Let's retreat lest I lose my life...
Holy light grant me power!	Not even my light can reach the darkness within your heart?
The end of sorrow the beginning of happiness and the desire for eternity.	When will true peace come to these waters?
Just whisper in my ear if you have anything to say~! *giggles*	I'm not opposed to intimacy every now and then~!
I look like a princess from a foreign country? Hehe you're making me blush...	It is my honour to get to wear another faction's garments. However... this traditional Dragon Empery dress feels rather tight around the chest area...
All these Iris flowers are not just for showy decoration they make for some aromatherapy as well. Hehe.	These Dragon Empery decorations all have a certain... unique charm to them don't they?
Is there something you would like to do with me?	Just this once on this special day I'll indulge your childishness~ Hehehe.
You're looking well. What good news have you brought Illustrious today?	Evening. *yawn*... I'm going to sleep. Wake me when it's sortie o'clock.
Need something? Come back in 3 hours after I've had my bath. But if it's urgent join me in the bathtub and we'll discuss it.	Is Veneto still up? She has this splendrous aura when she's awake. It's dazzling genuinely.
The only things I need in life are bread and my smartphone. Wait Oxy-cola too. Oh and warm baths...	You could build a slide outside the office window that leads to my dorm room for quick access. Great idea right?
Ready to kneel before me yet?	...Sleazebag.
...You really like playing with my hair huh?	Missions hmm? Completing them is key to furthering Sardegna's splendor.
Mission complete at the cost of nearly all my precious energy... Take it from here.	Seems the wind brought this letter straight to your desk. Oh you saw me bring it in? Welp.
You've returned. Now where's my thank-you for getting up to bid you welcome back?	The commission team's back. Go give them my regards.
*yawn*...	Gaze upon Sardegna's splendor – MY splendor!
Daring to pick a fight with the brilliant Impero isn't heroic. It's just foolish.	They caught wind of my spaghetti planes? I see... Sorry. This is my fault.
Kneel before me!	If I must exercise my brilliance so be it...!
Get out of my sight. I've no need for a snake like you.	There needn't be a reason why I'm brilliant. Brilliance is inherent self-apparent and unmistakable for anything else. Veneto said that so yeah.
I could do nothing – not even lift a finger – and I'd still contribute to Sardegna. To serve you however I have to put in real work.	I did a task for you. It was sloppy but I'm not used to doing work so cut me some slack. Nobody's born knowing how to work are they? My point is... Exactly. I appreciate the compliment.
Evening... You're not tired right before work? Darn I was hoping we could nap together.	"Whew nothing beats a good bath... Huh? What do you mean ""what's with the towel""? I just got out of the bath that's what?"
Littorio! Is dinner ready yet? Don't forget I'm brilliant. I'll starve to death if you take too long.	Need some help with that? ...You can do it on your own? Geesh soon there'll be nothing left for me to do.
It's nice being a carrier. I don't need to get my hands dirty all I have to do is pilot my planes. I'm so brilliant for being able to fight on my own.	Is dinner ready?! ...Not yet huh...
...I love when you do this	Mhh... That's nice. Do it again.
Missions hmm? Completing them is key to promoting your brilliance and Sardegna's splendor.	Brought you the mission rewards...! Oof! They're a lot heavier than I expected.
A carrier pigeon... I wish I could fly like a bird. A rigging upgrade might make that possible.	You've returned. I got you something to snack on. How nice of me right? You may thank me with a headpat.
I'm brilliant aren't I? Yeah I am... Hehehe.	We don't have to do anything today. You heard me – you can be like me and just not do anything productive. And if you do something wild I'll let it slide.
Evening. Here's what I'm doing to further Sardegna's splendor today... Zzz...	Bookmarks are a genius invention. They save me the effort of remembering how far into a book I am.
Zzz... Oops I nodded off. If you wanna borrow a book go ahead. Anyway... *yawn*... Hang on what page was I on again?	You here to return a book or...?
...Mgh. Hm? Huh?	These mission rewards let me read a few minutes more. Brilliant.
Ah you're back. You hungry? I'm kind of famished so let's hit the cafeteria in a few.	Now I can read another three pages. Awesome.
Why the long face? Concerned about your friends at sea or simply stressed over work? Don't bottle up your feelings – let it all out.	Tell me among the four Illustrious sisters whose tea is your favourite? ...Ah you want to know mine? Hmm... I'd say it's the robust Assam.
Brain fog you say? I may have just the cure – Royal Navy cuisine enhanced with tongue-sizzling spice. Care for a taste?	Excuse me? Do you want the same done to you? Heehee♥
Are you tired of performing your neverending duty? Heehee. Here I thought you enjoyed it considering how unswerving your commitment is.	A mission's been completed has it? Heehee. May this bounty bring you joy one doesn't find every day.
There's a letter for you. Remember people have high hopes for you and you're not one to disappoint.	Oh welcome back... The stuff in your cup looks off? You mean the tea I brewed for you? Why?
The commission team has come back. You arriving on scene quickly to thank them is the best reward they could ask for.	A blessing straight from you? Heehee. Allow me to give you my own blessings~
In Her Majesty's name I shall vanquish the wrongdoers.	We should celebrate this triumph. After all Lady Luck only lifts the hem of her dress to those who'll look
This defeat is like a stain on a white veil... Tiny yet vexing.	Think you can stop me?
Heehee. I'll get you for this.	Surrender to darkness if you wish but where should those who see you as their light go?
My name suggests I'm vindictive: unwilling to offer mercy or compassion. In truth I simply believe in my loyalties and convictions. As someone with great responsibility surely you agree it's best not to fixate on the little things.	What I desire is more than a mere symbol of victory – I crave someone who will answer my thoughts sentiments desires and expectations. In other words... Indeed if you do not know how to do so why not try listening to my every word from now on? Heehee~♥
Strong sentiments – be they faith or lust – do not necessarily lead to sin. There's no fun in being a slave to your conscience. If I were to offer myself to you no strings attached whatsoever gladly accepting is the right thing to do.	Love arises from the human's primordial desire for companionship. Once someone beckons you it only makes sense to cast aside your doubts and indulge in that sweet succulent euphoria... Heehee. Yet you seem to have difficulty accepting this. Deny yourself all you want. Seeing how long you can fight your urges is fun in its own way.
You still deny yourself? Heehee I understand. The shackles of inhibition are hard to break. Just close your eyes relax and empty your mind as I've taught you. I'm going to give you a mark of pleasure that will never go away♥	While there are many who'll give their all for you I'm the only one who can answer your prayers at the moment. Heehee♥
If you're bored we can go look if the canteen's offering anything new. Let's also pop down to the shop and see what's on sale. Heehee. If you want to kill time might as well do it with me right?	You're grimacing again... Fine. Come here and lie down. I'll help you let out all those woes and pent-up stress.
I don't mind if you're biased or pick favourites just don't look away when we're all to ourselves. If you do... Well I'll put a curse on you. Heehee♥	Virtuous people losing their way heroes giving in to corruption... Those who've grown bored of conventional stories find a guilty pleasure in such things.
While Illustrious is a great teacher during exercises Indomitable seems hellbent on always cutting corners... Maybe they bore her and all she wants is to go home and chat over tea. Heehee.	Will you say the words or do you want me to do it? Heehee
You wouldn't hesitate on the battlefield would you? Go on show me how brave you are♥	Say... Isn't there even a chance you'll drink my tea? You could at least pretend to sip it to let me feel good about myself.
It's wrong to pray only for you and nobody else. However you're the very person who pushed me in this direction. It is your mistake – do you know what you must do to rectify it? Yes you do. You have to throw reason to the wayside and let your throbbing... heart take over. Heehee~♥	You will surely have a blessed day. Why? Because I'm attracting all the bad luck
Gosh I'm soaked... What a pain. Should I go get changed after all?	"As it turns out the cafeteria's ""ultra spicy"" meal isn't very spicy at all. Maybe I'll make note of that on the next school survey."
"I assume you've already given some thought to how to deal with ""eccentric"" pupils? Heehee. I'm interested to see how you ""educate"" those who step out of line♥"	You've been waiting for this chance to make your move haven't you? Heehee♥
Oh my are you trying to take advantage of me when I'm vulnerable~?	The supplies seem to have arrived. Hmm... Surely you don't plan on making poor little me fetch them?
It's time to see the results of your studies. Don't let me down	Nothing makes a teacher happier than seeing her pupils get good results
Ugh... Sorry I should've been more diligent.	Naka... she's helped me quite a lot...
"Salvaging"" is my specialty!"	"If you leave your missions unfinished forever... then you'll end up having to do this bad thing called ""overtime""."
This month's bonus pay won't be postponed into the next month.	You have mailophobia? ... You don't have to be scared I'm here with you.
Phew... I'm glad that didn't hurt as much as I thought.	Hm... Huh?! We've been ambushed!
... I'M the MVP? ... Is this fleet... doing okay?	If only everyone were here with us...
A shared sorrow is one made half and shared joy is one made double. So please feel free to talk to me about anything.	Thank you for choosing me. Are you happy you did? It must be so hard to choose a single member of the 6th DesDiv. For making such a hard choice you deserve this chocolate. If you'd like to thank me consider providing me with a new change of clothes.
I usually go to festivals with Ikazuchi but this would be my first time going with you. Hmm? Where should we visit first?	Akatsuki said she wanted to join us so we can have a 6th DesDiv get-together at the party but she seems to have gotten lost on the way... I hope Hibiki is able to find her.
"The moon is beautiful tonight"" is supposed to be a pretty famous line right? Eh... How'd you already know about it Ikazuchi?"	Ikazuchi seems to have brought you some strawberries. Judging from your expression I'm... supposed to bring you blueberries?
Whether you are fighting taking care of commissions or just checking daily missions I will always be waiting for you here.	I'm prepared to battle at nighttime if necessary.
"Should I call Cleveland... ""Cleve""? Or do I keep it simple?"	Yes? Do you need something?
Go to the Admiralty and explain yourself. Right now.	A new mission has come in. Let's get it done ASAP.
We've got to stay diligent even after all our missions are complete.	I've brought your mail. Give it a read.
Should we draft a plan for the next operation?	The goods from that commission have arrived. Saves us time having to carry it by hand.
How about we set up a naval exercise right away?	Stay focused and be on your guard!
Never underestimate a CVL's capabilities.	Retreating is a legitimate tactic...
Target locked!	How many... How many chances at victory do we have left?
Allow me to be blunt: what the hell is wrong with you?	You're curious how nighttime carrier battles look? Got it. I'll inform you next time there's one on the exercise schedule.
A CVL might never rival an ordinary CV in terms of sheer power but... I just want you to recognize what I'm capable of.	Isn't there something you want to tell me? Be it combat-related or anything else. Why do I ask? Because I want to know what sort of place I have in your heart.
"There are some things you can't express through words""...? I don't follow. If you don't tell people how you feel how would they know? For instance how would you be able to guess that I love you if I didn't say it directly?"	It's thanks to our fateful encounter at the crossroads of life that I found the place where I belong... Was that... a weird way to put it? Umm well you know what I mean. I just can't find the right words... In any case I'm happy to be together with you!
You always do so much for me so it's time I do something for you. Unless you'd rather be alone I'll stay with you for the whole day helping you out with work and anything else you want. ...To start with you want chocolate from me? Absolutely. Here you are.	How do you want me to assist you today? ...Chocolate? Sure I can help with part of that. If you mean mine specifically you'll have to wait a while. First you have to come up with a plan for how to handle everyone's heartfelt gifts and thoughts. It'd be stupid to sit around eating chocolate without a plan no?
Light carrier Independence reporting. Retrofitting complete. I'm ready to take on harder more vital missions. Leave anything like that to me.	I am fully accustomed to my new weaponry. My next battles will be legendary in naval history. Okay maybe not to that extent.
I should probably hang out with my own sisters as much as I hang out with Cleveland...	I've finished all the work you assigned me. Proofread it at your leisure.
Even I someone who's terrible at inferring people's feelings can clearly see how passionately Princeton is about her goals.	Are we sortieing? Or is there administrative work to do around the port? Either way leave it to me.
What the–?!	Commission goods have arrived. I'll help transport them of course.
Nothing can stand between my wings and the skies!	So this is my new school huh? Hmm... gotta put my stuff down first before checking in with the teacher.
Living in a dorm means I don't have to worry about being late for school.	Yeah it should be fine to leave my pet in the dorm... I think?
Join a club? Maybe I should... Hmm... Actually I'm good.	Both studies and missions require your full undivided attention.
Do you not get what this paragraph means? Let me have a look.	...Go to the staff room and explain yourself.
Now what's our next subject?	I won by making use of the things I learned. That's all there's to it!
"There are a lot of really stunning goods here but the price tags on some of these are also very ""stunning""... Wh-why don't we start by looking through the more cost-effective stuff first..."	Forcing you to help me make all these decisions is a little embarrassing... but thanks for bearing with me. You've been a great help.
"I also chose a getup for my partner here... Hehe doesn't it give off ""gentlemanly"" vibes?"	Makeup? Uh I'm not well-versed in that stuff so I guess I'll pick up a little bit of everything. I'll try asking around for help after we get back!
You want me to try these shoes on? Um s-sure. Just give me a moment.	Whew... A bit of stretching helps keep the body flexible. Hm? I'm in loungewear what about it? I'd appreciate it if you wouldn't stare too much though...
Saratoga and Lexington do stretches on the regular giving them great dexterity for aircraft carriers. They really live up to their rep as idols. Good examples of hard work paying off too.	Who's the most dexterous among the Cleveland class? If I had to guess... Columbia. She does ballet you know.
Even the most basic of stretches qualify as exercise. Though I'll admit it's not very rigorous exercise.	Long Island claims mastering yoga gives you the power to breathe fire and extend your arms. I don't buy that idea though.
Yeah that's it. Push on my back and hold it like that.	I appreciate your help with the pushes but now you're just pushing your luck.
Feel like doing some stretches with me? I could use a hand with a couple of moves like the forward bend for instance.	Just need to feed it a coin then operate the crane with the joystick... Oh! I got one! That was easier than I expected.
"Who put this crane game here? ""Supplied by Akashi nya""...? That's what it says on the back?"	By the way have you seen my pet eagle? Do you think he flew off somewhere? ...Wait he's not in the crane game is he?!
Apparently if you bang on a machine hard enough you might get lucky and get a prize for free. Though it's more likely to get you in trouble than anything else.	I've heard there's a café run by the Sakura Empire nearby. Why don't we stop by there later for a drink?
You ought to get some fresh air to cool that hot head of yours...	I got a prize on my first try so I tried it a few more times... but the crane wouldn't move like I wanted it to and loosened up as soon as it grabbed something. What a failure. I thought I'd try again only to find out I was all out of coins.
What are you looking at? My skin color has always been light brown it's not a tan.	To be honest... I can't really have a proper conversation with other people...
Whew...	Mission unfinished...
I brought the rewards.	Here mail.
... Is it already over?	... I almost forgot to report it but... a commission's been completed.
... I feel the... power surging through me.	I'm the captain... Wait I'm the captain?!
Hey... I think we won...	...? It's my turn? Got it.
... Oops.	My sister's... always talking about how cute I am but if she'd just focus a little more on herself I'm sure she'd be popular... That's why I've always felt a little guilty about her...
I'm... not as cheerful as my sister nor do I look as good as her yet you still chose me... That makes me a little... no... it makes me very happy...	I'm really happy... but I don't know what I should say... So can I just... give you a hug?
Could I ask you to try to eat this chocolate...? Sorry... Portland went and made something stupid again... and there's so much left over...	I made this chocolate together with Norfolk. It's my first attempt at anything like this so I can't guarantee it'll be good... But I hope you'll still give it a taste.
Um this year you're getting chocolate designed after my sister... Why? She said something about wanting to see you and me together – me handing you my chocolate and you accepting it... I'm not sure why but I don't see anything wrong with it... I guess?	School life... It's nice as long as you and my sister are here... I think...
"My sister makes great lunch boxes... but she doesn't need to write ""I Love Indy"" on them every single time..."	I like this plushie Portland gave me... But something about it feels off...
I'm definitely better at science than languages... How do I get better at expressing my feelings?	... What? I'm not sleeping. Haven't I told you that I just have a slower reaction time than others?
Is this... my reward for behaving?	... It's time to go home already?
Really I-58? California rolls don't really count as sushi? Huh that's interesting. Thanks you learn something new every day...	Here sis I got you some food. Now try to pipe down for a little while.
...Oh right. I forgot when's the dance? Not yet? All right I can rest easy then.	My sis could use a dance partner. Who'd make a good candidate?
It looks like... the party hasn't started yet.	My Illustrious-class sisters are all outstanding. Should you run into any problems they would be more than glad to help... Me? Um well I suppose I wouldn't mind offering you some advice...
Oh my an invitation to a tea party? ...Though I think I'll pass. Keeping up airs is soooo tiring.	Sleep revitalizes the body daydreaming revitalizes the mind and strolling refreshes one's mood. I'll have you know all forms of relaxation serve a purpose and are DEFINITELY not slacking off.
*Yaaawn*... Can't get motivated right now... Huh work? I've already finished all of it.	Did you need something? Though it'd be great if you didn't...
Double my vacation time buy me some sweets and I'll keep this a secret. Hehe not such a bad deal right?	Hyah?! Gosh how rude of you to interrupt my daydreaming!
New missions huh... Should be no problem at all for someone as experienced as you right?	New mail? Are we being told to go on vacation? Huh what do you mean that's not possible?
The commission team has returned. I shall await your return so you should go greet them soon.	I've gotten stronger but... maybe I shouldn't let anyone know that.
M-me flagship? Sounds like a pain in the... Err it's nothing! I'll do it!	I'm the MVP? I wonder if I shouldn't have tried so hard...
Seems like I'll be in the docks for a good while... Well don't threaten me with a good time I suppose.	Maybe I should start to get serious...
If this drags on I'll seriously be in trouble...	*sigh*... I knew I shouldn't have gotten my hopes up...
My hobbies? Hmm... Honestly I haven't given it much thought up until this point. Let's see... what I like isn't so much finding things to do but rather finding ways of not doing anything.	Hehe I see you're also slack– Err I mean nourishing your body and soul. That pleases me greatly. Alright let's continue practicing the art of clearing our minds on a regular basis! As for where to conduct the lessons... how about in my room?
Should you run into any problems... You should come to me first not my sisters... Y-yeah I think I'm fine with that...	Did you sleep well yesterday? If you're tired you might want to take a little nap or go on a stroll outside first. I'll accompany you~
Formidable won't let any of our other sisters see her cheeky side but she's a lot more open around me for whatever reason... Well there's not a whole lot we have in common anyway. Her taste in music is a bit... too noisy for my tastes.	I'm serious. Y-you can come see me even if you don't have any problems...
You're such a bully...	The commission fleet seems to have come back. Hurry up and go– Err I mean let's go greet them together.
If it's for your sake I suppose I can put in a bit more effort...	MVP huh... Darn it now I'm going to have to rest up to get my motivation back!
Don't worry I'm the type of girl who can bounce right back after a little nap.	Let's see the next things to do on our date are... chilling together indoors leisurely enjoying some tea then quietly arrange some flowers. Hm? You want to go outside? I I think our schedule's already pretty packed. Look every time we go outside on a date my legs get all puffy the next day...
Welcome back Master~ All righty that's all my maid-motivation used up...	Knowing how to brew tea is one of the essentials for the Royal Maids no? Well that's something even I can do. Though only once a day no more than that.
What jobs am I capable of doing? Let's see... Oh I can warm up the bed for you before you go to sleep?	I'm sure someone with THIS many maids would live an absolutely blessed lifestyle... Ugh it's making me jealous the more I think about it...
Are you trying to give me a massage? My shoulders were just starting to feel a bit stiff so massage away~	I'm going to tell my sisters you know?
The Royal Maids are always carrying all sorts of yummy snacks back and forth... I wonder how they can control themselves.	Breaking stuff is easy. Making stuff is not.
Why am I wearing just one stocking? Uhh because I forgot to put the other one on. What does it matter anyway? Clothes are just a bother.	There's a loose screw under the bookcase... No biggie I'll get it myself. And don't you dare try to sneak a dirty peek in while I'm doing it.
Keep the touching to a minimum thanks.	This is your dirty-deeds-hand huh? I'm gonna keep you armlocked until you say you're sorry.
This hairpin? It's made from a repurposed binder clip. Is that so weird?	New missions huh? Ugh. I don't wanna get off my butt...
Need a pen to write the mission complete papers? Here you can borrow mine.	Mail eh... I could give your mailbox a makeover if you want.
Commission complete. Any parts you don't need? Send 'em my way.	Rigging upgrades huh? Keep them coming thanks.
Full module calibration complete. I'm loaded and ready for battle!	Sweet! My rigging's perfectly tuned!
I've gotta do thorough rigging maintenance when I get back!	Nothing personal!
Oh crap! That's gonna be a pain to repair!	I'd love to unscrew your thick skull and have a look at what's inside.
Even minor flaws impact the quality of a product. You want high-end equipment? Make sure it's perfectly calibrated.	"Hey Cooper I finished that ""morph item"" you asked about... No Allen! Stop plastering stickers all over my stuff!"
Listen if you ever need something just hit me up. Scratch that uhh... You can hit me up anytime for any reason. I just feel kinda lonely without you you know? Ahem... Anyway!	Here I thought you were dense but I guess I was wrong. Oh yeah I made this ring for you. It's no promise ring but I still want you to have it... This thing's special to me so don't even think about having me remake it for you.
Okay all systems green. Say hello to my new and improved Chocomaker 2.0. It makes decent chocolate but it's got nothing on my handmade stuff. Speaking of which how do you like it? Pretty good huh?	You're on time for once! That means you're due for a reward. I'll make your drink doubly sweet.
Your job's simple. All you need to do is drink what I serve you and give feedback on the taste mouthfeel et cetera.	All I asked Allen for was some label paper and instead she dumped a billion different stickers on me...
No Cooper that stuff's got alcohol in it. Put it back where you found it.	Yeah Allen made me wear this getup when she found out I'll be handling the bar counter... That said I guess I don't really mind it.
Hey! Wow... Hope you like your lemonade with 30 times more lemon juice.	Once I've perfected this recipe I'll give you a gold taste-tester medal for your efforts.
Commission complete. Let's see if they brought back anything I can use...	Am I slated to sortie today? If not hurry up and fix that!
One should always go all out no matter the enemy... Having that said there are various practical reasons why that isn't always possible...	Despite the fact that there are many Essex-class carriers we all have our good spots you say? ...Uhh you're not talking about our ship performance? I've never given much thought to those bothersome things...
Want something to drink? Then how about a martini – shaken not stirred? Just kidding!	You... *sigh*...I'm way more inclined to beat you to a pulp than to praise you for your bravery.
Wooahh?! You're messing up my hair?!	Having trouble with your missions? If you're stumped why don't you let me try my hand?
Mission accomplished! See there's nothing you can't do if you put your mind to it!	There's new mail... do we have new orders?
Phew I'm back! Oh you need a battle report repair and resupply overviews and a mission debriefing? Sure five minutes should be enough right? After that send me back out there!	Flight preparations complete! Attack squadrons roll out!
The crown of victory goes to me the one who knows no fear!	I have to go to the docks again...? Damnit why is it always me... Y-you didn't hear anything!
Let's get this done!	Crap I didn't think there'd be so many of them...
The great symbol of fearlessness is none other than I – Intrepid! Don't you forget that!	Happy Valentine's Day! I've been working hard with my friends to make great chocolate! For the sake of someone so important to all of us it's only appropriate that we all work together!
Happy Valentine's Day! My goal this year was to see how well I could do all on my own! The skill power and raw bravery necessary to go it alone and rough it to the last are all necessary for me to stand side-by-side with you. And nooow... Behold the result of it all!	No matter how strong the enemy I have absolute confidence that you will be able to draw out my full power! Come on add me to the next sortie roster!
I-I won't give in no matter how many times you attack!	~
Having trouble with your missions? Well let's work on 'em together!	Mission accomplished! See two heads are better than one!
It's not enough to just be a pitcher. I've gotta be a good batter as well! Oh Bluegill's also out there training. Let's grab her for our practice!	Nice catch! You've got skill! How about becoming my catcher?
A ponytail really does get in the way huh... Next time maybe I'll try putting it up...	Gah! I threw the ball full power and lost control of it... My bad my bad!
All righty! This one's headed towards the ends of the universe! Wait how's the catcher gonna get it then...	Even if you brought protection getting hit by my fastball is gonna hurt like hell~
Nobody can return one of my pitches!	Gah I gave up a run...
We're fine without fuel. All you need out on the seas is some good food and booze!	What should I call Fusou? Big sister? Senpai?
Ise Shrine? I've seen it from a distance but they won't let me go in...	What? W-What do you mean an aviation battleship can't fly? Lame!
I... I'm coming too! Wait for me!	Mmhmmm~! All I need is a beer and a raw egg to wake up. Do you want some too?
Whoo! Just the thing to prop up the corner of the table!	Operation Kita was more fun that this!
A flight deck eh? I wish I could fly...	Finally! My turn to make some noise.
Ahaha! As a super dreadnought it's only natural!	One... final... bombardment!
Super dreadnoughts... open fire!!	Are you from the Army?
It'd be wonderful to be able to go stargazing with Hyuuga again.	Thank you~! I'm going to stay by your side until the end of the end. Why? Because I hate drinking alone!
My wine-filled chocolate have a special flavor to them... It's not enough to get you drunk but it'll get you through the day at least! Ahahaha!	"My initial plan for Valentine's was to go drinking with you and the girls again but then I wondered ""Wouldn't a 1-on-1 chat in a quiet bar be more cozy?"" and decided on that instead! By the way I've heard this place serves hot chocolate if you just ask for it."
Damn... Guess aviation battleships can't fly after all. Kinda let down honestly...	What? I can't let my aircraft fly around the port whenever I want? Why not?!
You interested in my flight deck?	Aviation battleships can't fly but if you want me to send you flying then I'll grant your wish.
Keep an eye out? My aircraft can do that easy peasy. I tell ya these beauts are really handy~	Torpedoes are truly frightening...
It feels creepy at night without any lights on don't you think...?	I've seen plenty of things in this world! You won't scare me so easily.
Uwa! It's touching me! It's touching me!	Mission rewards delivered! I wonder if there's anything good...
The girls have completed their commissions! I hope they didn't bring anything strange back...	Did I... get stronger?
Nothing weird is going to pop out right?	*Cries* ... Are they all demons?
I... I'm not scared!	*Cries*... Are ghosts scary because they don't exist in this world?
Ah? A midnight adventure? That... it's not a good idea is it? No I'm not afraid!	*Cries*... There definitely was something strange there just now! I already said a midnight adventure was a bad idea!
I wasn't planning on doing anything for Valentine's Day... but since you always treat us so well I figured it was appropriate to make something? S-so don't say you don't want it!	My chocolate-making skills have improved as a result of my modernizing and retrofitting! After eating my chocolate ask my sister to cook for you as well when she has time! I want to make sure you eat properly!
Whuah?! Y-you scared me there... Don't just poke someone from behind when they're making chocolate! I'm making Abukuma's and Yura's too so I've got my hands full for today! As for your chocolate... I made it well in advance so don't worry about that! Heh!	Nagara always looks after me and wants to cook my food for me but I'm an adult! This tiny chocolate is proof that I am! Even after you've eaten everyone else's food you must have room for this right? My feelings are all jam-packed into that tiny package so make sure you taste it well!
Y-you saw something weird?! Wh-wh-where?! ...Jeez! Don't scare me like that!	Nagara said that I looked cuter before but I think that's just because she likes to dote on me...!
Kinu seems like the dependable type but she sometimes gives off really scary vibes... Ugh I just don't understand her.	The girls in the commission fleet have come back. Hopefully they didn't bring anything weird back with them?
Leave the anti-air support to me!	I... I'm not afraid anymore!
There's many monsters roaming around during Halloween... B-but I'm not scared okay?! ... Umm err uh... Can I hold your hand?	A-all those Halloween monsters are just people in costumes right?! ... There aren't any real ones roaming around right?!
Monsters aren't real... Monsters aren't real... M-m-monsters aren't real....!	W-w-why do they make even the pumpkins look scary?!
L-l-looks like everyone's enjoying Halloween... I-I-I-I'm not shuddering okay?!	*Eeek*?! I-I'll turn you into a frog!
Two people sitting in front of the fireplace like this... feels a bit like family.	My sisters wanted to dress up as Santa Claus and go around handing presents to kids... I didn't go with them because I'm not good with the dark.
It's so cozy right next to the fireplace... There are even fuzzy Manjuus to cuddle~	Are... you trying to share my body heat?
I knew it! You were trying to take advantage of me!	I was told that this outfit would be good for wearing around the house but it's a bit too loose... S-stop staring at me already.
Wooah! ...I fell down again... But at least it's cooler now... Huh? A photoshoot? Noo don't take a picture of me~	I wasn't trying to spill the juice! ...Sorry...
I had no idea donning a mascot suit was so demanding... Fubuki used to wear these all the time... That's way too insane...	Haah... I wonder if I should take a little breather... It's so nice and cool...
Card games? N-no way that'd be way too hard...	Ugh... I knew you'd take advantage of this opportunity to tease me...
Mascot outfits are so hard to move around in... It's all dark and stuffy inside... Ugh...	Late as always. Just how long will you keep me waiting?
If you've got time to stare at me then maybe do your work instead.	A blade requires careful maintenance. Isn't that obvious?
Sisters... eh. The Izumo class consists of just me so I guess I'm a bit jealous.	... I-I'll slice your hand off!
What are you planning to do about these unfinished missions?	Mission complete... Good lord would you ever have realized it on your own?
Here's a letter. It's rude to the sender to not read their letter thoroughly. Don't you agree?	Look who's back. Time's precious so start reflecting on your last sortie immediately.
Commission complete. Why don't you go on one yourself sometime?	My blade grows sharper.
All ships form up! Target: enemies in front!	Victory? Of course we won!
Damn... I can... still fight...!	Feel the wrath of my blade!
